"","SRX008026","SRX008174","SRX008201","SRX008239","SRX008008","SRX008168","SRX008211","SRX008255","SRX008261"
"FBgn0000044",17.0788633474556,17.0405353529257,17.1448449059478,17.0419091211839,17.4250445172584,17.3504060477052,17.4170751433789,17.3520064227592,17.3578157200545
"FBgn0000045",9.92425077901351,9.86189836843936,9.67308812985914,9.90785067096572,9.74202890278925,9.57864919323227,9.39460707228886,9.78697911807006,9.95148991659393
"FBgn0000046",11.4446391709708,11.4115153678762,11.4846711982983,11.4476515686332,11.6470839062506,11.6192062878795,11.6793871505513,11.5756659471913,11.5714224342306
"FBgn0000047",2.29762906742281,2.26672028933866,2.65701977452662,1.87705924597736,2.98868261351185,2.29292866975695,2.22047030371259,1.96736862956448,2.04090723847463
"FBgn0000052",11.1517206274898,11.2013399833943,11.1596787796236,11.2204283882303,10.5104626207035,10.453195176821,10.2889969149076,10.5550624562895,10.6088178152611
"FBgn0000053",9.89223247210071,9.77423769566585,9.88153854454086,9.82642615949563,9.22454892964905,9.19261071638583,9.05497173660157,9.21551904579634,9.33085791968289
"FBgn0000054",8.84590050309255,8.9642671417093,8.95315987165031,8.87938518436227,9.18189514453046,9.23226348962659,9.03994200031015,9.14275310951907,9.29610766110066
"FBgn0000057",8.25758668307857,8.48912540568595,8.35211900824453,8.43688783908905,8.36367546910763,8.23907365161833,8.37993709256601,8.43268119063283,8.49564524362522
"FBgn0000061",8.22774996244927,8.38508986466204,8.41254904038639,8.31649194912274,8.08616255351734,8.08885965784159,8.16348274385103,8.05036344886145,8.2542254826466
"FBgn0000063",4.96152209440588,4.93922309290587,4.80372756944978,4.61551053193239,5.63250800893296,5.35856191999993,5.83443332804856,5.61406503154104,5.32744244716871
"FBgn0000064",15.2872832927822,15.2470129770991,15.2649005281268,15.3282096917385,15.0687889619516,15.0388609011843,14.924009587623,15.1395668240346,15.248240477675
"FBgn0000071",7.04835790219396,6.9680478260568,6.95088033577219,7.07997757767041,7.14170531997319,7.29349043078792,6.90175122025326,7.31161101887219,7.24317696331059
"FBgn0000075",7.02051717454989,7.04253348822285,7.14159163066342,6.83419155730914,11.1784737912811,11.1542819731078,11.1449309595975,11.1375905884172,11.1591465709015
"FBgn0000077",7.58025159448411,7.54574651884558,7.66210362121466,7.62536204820491,7.14860800260144,7.21722180928159,7.28518883260868,7.2526304136532,6.97266829846741
"FBgn0000078",1.96252706669381,2.18443910714358,2.03260497789369,1.78911821022295,2.19089719299886,2.21172241443232,2.24081784959075,1.95158332695091,2.08172795220655
"FBgn0000079",9.38381217055473,9.31752604017301,9.60722732726664,9.37027485567323,9.92604776129105,9.89609455287981,9.96846933675335,9.77361118043073,9.9643848538383
"FBgn0000083",12.519665099742,12.5496898526184,12.4840087702382,12.5242359699881,12.9451990215338,12.8863557594826,12.8333710009741,12.9728260649986,13.0662673121761
"FBgn0000084",5.19912022550639,4.94281379303523,5.40917724246767,5.4052405912728,5.68020698046441,5.28669086286216,5.53846931251224,5.33956634377203,5.51667590900916
"FBgn0000092",6.25693083322941,6.4884822788982,6.309456438516,6.16370701492775,3.77383481015882,4.16136559606424,4.69821689895962,4.18769201070904,4.28388966027505
"FBgn0000097",9.63482840190052,9.61267482729735,9.59780105776732,9.65128754676588,9.27665362334331,9.23972512203571,9.23420644464755,9.28612233196849,9.20970001897652
"FBgn0000099",6.38024655650071,6.39195085311706,6.41544530298904,6.36848458767721,6.23337753675118,6.22147683150292,6.48057322215304,6.36994911815582,6.49552235265902
"FBgn0000100",15.8484273628267,15.8355326617361,15.8051346819331,15.875477214742,15.7027776217138,15.6766765150563,15.5795086199734,15.7289399776712,15.8495021007383
"FBgn0000108",11.5107208806142,11.5124800849316,11.5079781152762,11.5342498152614,10.4763430449232,10.5636248837288,10.4916404420799,10.4199221670734,10.4642526056362
"FBgn0000109",8.82149784719882,8.97060649496516,8.84943845271847,8.85871287579998,9.42949274634017,9.41231927668651,9.52319673776406,9.48223953304075,9.49555412417345
"FBgn0000114",7.70912565237761,7.61420333325472,7.60740295225586,7.70067055239169,6.7641123373741,6.78804099814329,6.64621062213689,6.84879765252469,6.75572504792131
"FBgn0000115",9.37592565548461,9.17431734551727,9.273516582119,9.35064122577292,10.0502561944516,10.0532163245896,10.0539572590973,10.1062050305313,10.3078411515856
"FBgn0000116",15.417835130485,15.3497388064226,15.3942818339124,15.4168707930493,15.715741946838,15.6754373818889,15.644369698749,15.7536790434331,15.8379070727595
"FBgn0000117",12.3889886637601,12.3894154933982,12.3573805964736,12.385977795727,12.2485710747391,12.1866285966764,12.1992221205067,12.2424139903657,12.2738232670798
"FBgn0000119",9.73386820585327,9.72621218382682,9.75739790684662,9.81627840048642,9.09421228620431,9.31765969985051,9.19679940901668,9.12474023542841,9.13169749598463
"FBgn0000120",8.1116598141057,7.98657091354832,8.05077324926676,8.065980131839,6.76809409125346,6.52872254133739,6.55675318997286,6.80144153299917,6.98529685182179
"FBgn0000121",4.68693804883815,4.51554471984151,5.18240934718876,4.68256936351254,3.9782613273599,4.11168537116808,4.31183009372934,4.21063344074886,4.14981696186611
"FBgn0000137",4.32723947440654,4.07845337354025,4.53787981393571,4.31357321939651,4.41800474682328,4.07328657149644,4.57217589242456,4.41664369982032,4.40014890929354
"FBgn0000139",8.00849950185592,8.22149277798693,8.07867414609697,7.92004584092197,8.10205042342613,7.91460601725716,7.97145303111567,8.22409582001202,8.19264926128971
"FBgn0000140",6.23344927309515,6.27478034111434,6.14807724672607,6.22421599456403,6.90669387968351,6.63641680157307,7.075935572323,6.83769591141651,6.76348388598493
"FBgn0000142",9.81014762487127,9.65735715069025,9.85574930506488,9.85015417143378,9.07916612638592,8.94754193551586,9.20882172212908,9.14069563187378,9.18380589685666
"FBgn0000146",5.41363349450693,5.5740414873769,5.64826825857923,5.34703292976308,5.40664525139865,5.63431884112523,5.7693068261961,5.33647815164036,5.70219950113252
"FBgn0000147",4.36363935177373,4.75519807649241,3.91606444143193,4.31365532244459,4.96008470249369,4.96867267618096,4.81647083884892,4.89747627692533,4.742731406749
"FBgn0000150",13.6314457112608,13.6125699954163,13.6009705455525,13.698892358261,14.222606993952,14.17500398756,13.9820607770531,14.2971417028393,14.439981546206
"FBgn0000152",8.18270309556346,8.12702967265743,8.02536164248938,7.93614617914318,8.48561842563592,8.59711201189014,8.59325189330955,8.50088518934165,8.41560494929222
"FBgn0000153",3.00373801530055,2.88640477013677,2.68667260789995,2.75161044912695,3.20327003455224,3.17132020776672,3.21709337646422,3.10207546892008,2.93390952682174
"FBgn0000157",7.08746222309339,7.06503832661023,6.79917392794532,6.92071757287304,6.1510114925491,6.13248583986736,6.21702468700954,6.26926862220511,6.56767292302206
"FBgn0000158",3.34677635571881,3.76043779220868,3.45535704359636,3.37769800311959,4.40682972355066,4.44330975994242,4.02269900105151,4.29034148527575,5.02141332956155
"FBgn0000163",8.55957265854122,8.44029162948746,8.56982716523311,8.57089627715424,8.52218554797982,8.62162038756046,8.36049010321045,8.49062379659996,8.63821818007879
"FBgn0000171",13.1243846143421,13.1146829988922,13.1094408534941,13.1756642137947,12.6361607724749,12.633115061481,12.5048505849395,12.6752789677737,12.7851483736407
"FBgn0000173",10.1801991014119,10.2079542092665,10.1224175734059,10.0637289958225,10.4090876170107,10.3341657219133,10.4722612397794,10.4456958449373,10.4425227802086
"FBgn0000179",8.13612485147473,8.18075239859321,8.14043961081735,8.10261597138673,7.01742248410967,7.15215105848516,6.81060256841299,7.14601128115928,7.27186939157613
"FBgn0000180",5.52338211685083,5.41566492441768,5.63448635675266,5.5147103635771,5.18418232837854,5.11470696865533,4.4337187495255,5.09252726086347,5.23081348668499
"FBgn0000181",14.3537957506413,14.3403928709997,14.3458297442708,14.3820310495761,14.0223838641856,14.0242445306306,13.9909337520224,14.0736743067006,14.1058283840802
"FBgn0000182",0.116693161183438,0.0953496715087435,0.345796801915667,0.214304115483996,0.0447571925385741,0.100868194417561,0.228140681235149,0.135191832941483,0.366105920605552
"FBgn0000183",10.2843016857981,10.3503662483403,10.3065674491674,10.2747195524018,10.8118235370055,10.8770253402718,10.9863264154475,10.8222559654102,10.8094517005919
"FBgn0000206",4.48402720780733,4.63240048183012,4.57070972472002,4.46119319982251,3.99643560685523,4.15909850574546,4.29087663093328,3.7804145794699,3.97473753713258
"FBgn0000210",8.25627063643288,8.46634534676903,8.44212460757052,8.31541468015177,6.68624167422235,6.79579227336645,6.73919696582815,6.83201082572289,6.92595102124088
"FBgn0000212",10.8650413586856,10.859541944602,10.8368038017694,10.8451782042082,10.9971313912506,10.9744317157497,10.9638422409826,10.9798690577042,11.0083891408514
"FBgn0000216",0.904472364274525,0.740984046556097,0.682543856053477,0.723053218423651,0.879479948319099,0.858223802509573,0.646848411690035,0.567143196723166,0.781732452134582
"FBgn0000221",6.85682565623148,7.08515284813947,6.96680373113356,6.88576973602436,6.69402048100034,6.69693142174718,6.47061772661133,6.95104846572074,6.66606156532449
"FBgn0000228",7.98880733739022,7.84607840500908,7.98423553032343,8.04192664444464,7.96255052609491,7.76135559539947,8.00789832403343,8.01298300713386,7.91061384753073
"FBgn0000229",8.94248120959693,9.02723231946099,8.90951999949886,8.8952800629291,9.26605634302194,9.18047113625342,9.45607870955632,9.21981037734998,9.04278850229135
"FBgn0000233",5.85798292178026,5.82703538022248,5.87225881218447,6.07849463945624,4.59852943550232,4.84540188539761,4.76485820185651,4.79298036069672,4.97829050194646
"FBgn0000239",10.9968607957829,10.9492576209556,10.9943896573595,10.9860970232197,10.600577127109,10.5916363890714,10.7121879829503,10.5440764664435,10.4639875283149
"FBgn0000241",4.86658247966737,5.17435590337682,4.85510064872731,4.96594754389003,4.95809557259181,4.72804359647616,4.52235255723514,4.86739727542549,4.78797516357134
"FBgn0000242",7.939643559184,7.72584532474037,7.76012115846999,7.83094472230344,6.36889146893394,6.47881481731395,6.59719042826029,6.61011569917712,6.93518347481864
"FBgn0000244",11.43175791066,11.4942449638128,11.4474348389932,11.4644786983805,10.6498118659151,10.7269703765287,10.5903222769087,10.7299410642411,10.6917145568631
"FBgn0000246",3.90179653813443,4.39163159161176,3.87051933403565,3.70059009546593,4.6750040092816,4.71442816345224,4.53605788845416,4.4498456306313,4.21559954150403
"FBgn0000247",10.1161363454293,10.1839814423507,10.1873157991507,10.1403793106046,9.91544046621301,9.81657284882334,9.86578234596242,9.92611090569311,9.88097532814976
"FBgn0000250",11.1058965414835,11.1823198560868,11.1215692625766,11.0631506009479,11.1514312890166,11.1098646090224,11.0444098742746,11.186323561923,11.1816129395028
"FBgn0000251",9.96564637888054,9.8703204582428,9.86368209966014,9.9232507056314,9.40721199060194,9.26925366024382,9.18642200808885,9.4802206796634,9.40467165925844
"FBgn0000253",12.7292059927704,12.853842593302,12.847034323236,12.7941419268288,13.39764707615,13.5224238089385,13.5458589289012,13.4059056662908,13.2284025003067
"FBgn0000256",8.14425165832091,8.09328412051454,8.01906340913031,8.00192879817828,7.82468968707855,7.83029436151599,7.85161409901663,7.83719573459865,7.96941353861584
"FBgn0000257",8.67268585883233,8.75133878576098,8.63311539078468,8.6961725114596,8.60774232632395,8.49007007468422,8.59330563268991,8.60235020817295,8.47990931371964
"FBgn0000258",9.98089888730614,10.1549119070362,10.1499832910286,10.0692171469619,10.7185420951683,10.798328946901,10.8652983511812,10.7079007535442,10.4943530345284
"FBgn0000259",9.53132753093104,9.57028938787744,9.61152460038507,9.57206128709079,9.6475133814835,9.63797562514116,9.57582079812554,9.65893271037984,9.609722569022
"FBgn0000261",11.2855934397444,11.1942894750924,11.2811158049671,11.3027444275946,12.1552414671792,12.0927688694728,12.1391390998844,12.1289795340465,12.1512889561634
"FBgn0000273",11.2781546870025,11.2795518411832,11.2505619070996,11.3247031863039,10.9182836838198,10.8199367591539,10.8463112255218,10.9225182187099,11.0251879258116
"FBgn0000283",10.3823450889462,10.3100005448232,10.4699440924426,10.4030781710473,10.5557419087055,10.6565350167436,10.5965489936449,10.5684587362832,10.6426368962928
"FBgn0000286",9.17599785124322,9.09763749401591,9.10189190450651,9.27147800244791,9.02737332585489,9.0838686398722,8.93949495788131,9.08178351062928,9.26014263234149
"FBgn0000287",8.8817648186959,8.89892437859533,8.90177035764163,8.84525903937377,7.74682028225307,7.79802053193628,7.68185466261516,7.88787158590416,7.79360551023885
"FBgn0000289",10.7158173613423,10.7815984852243,10.6753201751401,10.7224865732147,10.1235111298789,10.1311264061947,10.1722720375571,10.1277980280353,10.2235870255441
"FBgn0000299",15.9741684843585,15.9648534852948,15.9536262397577,16.0176306886058,16.2069023279847,16.1633955316472,16.0979947823056,16.2712263476358,16.3463207087962
"FBgn0000303",9.99298857277335,9.8800261925566,9.92302183460478,9.96242580677605,8.35647594915612,8.31102972700213,8.40236636950406,8.43570121103081,8.55996110177303
"FBgn0000307",9.46251746326424,9.48152468528758,9.54126786912016,9.48336827167724,9.38323504919681,9.46351019387031,9.3195922649262,9.37241326232843,9.26507491441983
"FBgn0000308",11.9967115362299,11.9498269033019,11.9582295958951,11.9924123429207,12.7747029895047,12.77346882828,12.7371479088571,12.7787488950619,12.7907282179344
"FBgn0000313",3.69808490312171,3.60176397675807,4.01154346322692,3.67367639700916,3.41462408353391,3.50316771188634,3.63253470279146,3.39163546454843,3.56258055240209
"FBgn0000317",9.62651539072067,9.64662767671104,9.61518618417213,9.58680558671794,11.2754212551621,11.2211301176299,11.3024744604255,11.2300455483104,11.2106576232726
"FBgn0000318",10.4046740762558,10.3801655122229,10.3170156652902,10.3846872765525,10.5728041653029,10.6143040762671,10.5932880831556,10.6311890216922,10.7050859086643
"FBgn0000319",12.9355671055776,12.9717458261685,12.9648224064794,12.9274867549978,13.3390614798588,13.3514675533315,13.352416515087,13.3092929022466,13.3230045385784
"FBgn0000320",6.98520780358664,7.03806976644929,6.95833441455278,7.06079612357483,6.08172669190648,6.13306476465249,6.24534986086001,6.36292206480613,6.37221165051438
"FBgn0000326",8.12170805284014,8.12937218692956,8.22716452905926,8.28452423127459,9.07488370592607,9.10940436378504,8.95806569127674,9.0880589322127,9.27693497589264
"FBgn0000330",8.12326369429141,8.15009933307235,7.98175776763512,8.10792236851432,8.50675824283729,8.57542201102228,8.60733208971555,8.55902674188296,8.45118062502574
"FBgn0000337",7.87992909220176,7.96374913121573,7.84652002150795,8.09965204931414,7.47456557744056,7.61006214499993,7.40707708404485,7.43174474975561,7.34079427086833
"FBgn0000338",11.2806292446772,11.2713260667193,11.3014167505301,11.3014067974733,11.2707676941605,11.3368401488578,11.2546850663263,11.2287117756535,11.2792466040124
"FBgn0000339",8.30100376713405,8.26984698576925,8.30353116566206,8.20832010410265,9.13398794221843,9.12249379937172,9.29926423446518,8.9603071963623,8.84427537523958
"FBgn0000346",10.0045809441808,9.97071883387682,10.0572097539293,10.0319383391875,8.83421200539495,8.97715502786123,8.87294398095004,8.79236458923365,8.7335531133321
"FBgn0000351",2.52384758766919,2.55491305868118,2.52638808234378,2.19972887608416,2.58844198457034,2.58628006770549,2.42441305996213,2.7140101223292,2.77807484004739
"FBgn0000352",9.10936501083421,9.29231372438235,9.1508740642883,9.10609282559917,8.52930429913603,8.58563634746922,8.33324744947758,8.5265170216372,8.63456674396874
"FBgn0000355",2.99040196833297,3.3747885079152,3.3313472081606,3.32880806914248,5.39562219165858,5.30593270328318,4.95123980202934,5.31902110379321,5.25623545011761
"FBgn0000357",3.00025304252669,3.23246355380509,2.98155596972778,2.88033746072304,2.69239507573718,2.71986731129801,2.65669546706806,2.90488265947838,2.49634307521321
"FBgn0000376",8.62190937001889,8.58578969583307,8.46989093748742,8.61918024284922,8.06904088747344,7.81763430537425,8.07097773521036,8.03724707851181,8.09754810683123
"FBgn0000377",9.32631168133154,9.38860957255892,9.17863358920247,9.20656419931608,9.30087695076626,9.24144210565143,9.22385039806368,9.27543830932539,9.31614918659642
"FBgn0000382",10.0150913824868,9.99833844696167,10.0160786294619,10.0384449118763,9.23508033581098,9.33047932298629,9.13726915290736,9.19531754182101,9.27251344724961
"FBgn0000384",7.03917505931677,7.15572414160728,6.99944996474526,7.09750492863397,6.76156703598444,6.94643094466904,6.79755217269898,6.74148272904737,6.8328372936516
"FBgn0000392",6.86961513809407,6.92617479524241,6.80891928195316,6.89886339738193,7.14508399266302,7.21485191898257,7.23894447740792,7.13747002615509,6.93717644822491
"FBgn0000394",8.71832723764836,8.66282245691302,8.7055714518474,8.66052509412048,8.45664428822091,8.52060917469688,8.649375863754,8.5732193704957,8.54431183231496
"FBgn0000395",9.06946727243834,8.95195409615427,9.06048731346492,9.055960629051,8.42227454566917,8.47070536042134,8.4162727633386,8.56914694964586,8.38433082636298
"FBgn0000404",7.881036496257,7.69645445808884,7.76826532139885,7.68562795293681,8.26284856664445,8.17486930629676,8.35991481874899,8.11719425159686,8.17763227239095
"FBgn0000405",6.28250329571172,6.43473693679777,6.28008781061409,6.27823162827883,7.09691541777932,7.0429230414598,6.96933732935883,7.19420796727762,6.99089488298673
"FBgn0000406",13.6983893389025,13.6809910874828,13.6822508205882,13.6683405876641,13.7754308337231,13.7356827307737,13.7732800405686,13.7541096672816,13.7392590718432
"FBgn0000409",13.9013289929448,13.9195639913097,13.9134364681332,13.9398743344749,13.87218059664,13.9291896825886,13.858992737737,13.8985020502366,13.9593550568465
"FBgn0000411",8.37110484969241,8.4152504630865,8.24114625209218,8.2774871842597,7.8426919488746,7.7501192283664,7.73106827711827,7.83373785364094,7.97884953512071
"FBgn0000412",9.82723214387653,9.87856882007677,9.8812782239762,9.97303772345533,10.5221413921873,10.5305495223118,10.4476251318079,10.613803278678,10.6319534402538
"FBgn0000413",10.5186559826114,10.3886441305728,10.4303800134414,10.5227567506289,9.83824800971552,9.90287342892737,9.73315588792341,9.89591870705545,10.0971627590245
"FBgn0000414",10.0009758610365,10.0210607350047,10.0487822934044,10.0581916606467,9.29764894761401,9.16514085602819,9.09685117013562,9.33778471189403,9.31660204153727
"FBgn0000416",11.8588696059062,11.9024349828606,11.8769431706763,11.8390583361744,12.3822888904326,12.3941856287057,12.420381286806,12.3642980388515,12.3585971706077
"FBgn0000422",8.9883511356005,9.11460987201038,8.98621706908476,9.07370448205816,8.7333348619151,8.76697593606492,8.8173903802568,8.88104851278947,8.77623625674702
"FBgn0000426",8.5568799524668,8.4978277754626,8.49597818281392,8.50670280906682,9.09681692708432,8.93437817269485,9.04753886767081,9.16375974565415,9.21050633136951
"FBgn0000427",4.64952864114605,5.15240612000298,4.94539101133937,4.83802520659585,3.98016294101686,4.0914892491055,4.00958327460904,4.54000332989752,4.49278408390167
"FBgn0000439",6.92857155413214,7.17203605086567,7.07662644196113,7.1268432108113,6.0019012356961,6.21336445161082,6.27367523050692,6.28215039422475,6.21750390711311
"FBgn0000442",8.85308132807972,8.75110536220422,8.92498159722635,8.85508306733674,8.40566134117035,8.40657545699198,8.44546912007342,8.43938261016845,8.40322717423384
"FBgn0000447",8.96299797180596,8.98410623113563,9.03625299394777,8.9385423001912,9.55810941186303,9.6651037278,9.52831403105155,9.65920180875339,9.62919353343085
"FBgn0000448",7.81306041572221,7.80719644669883,7.82045835973957,7.64894189483732,10.3685303241438,10.3478926980597,10.4230684694005,10.2829923111252,10.3095733126633
"FBgn0000449",2.54330869075341,2.87140983267559,2.34776402476746,2.53493035314278,3.181426214797,3.07472360667701,3.19985001658345,3.01957942850476,2.92609698095751
"FBgn0000451",8.21941273872507,8.30335578307112,8.25752868837006,8.35094920963989,13.4714511337856,13.4252513102358,13.3548219905137,13.5621436220874,13.5947122432068
"FBgn0000454",11.4677918308431,11.4347707536485,11.4540340480375,11.4598703441673,12.4701593564733,12.4250767157731,12.4172322236545,12.4421167514317,12.4939233707928
"FBgn0000455",10.4635317049332,10.4900197561702,10.4446409581998,10.4995813894285,10.5937478136871,10.6124438539498,10.5693697589287,10.6450542288375,10.7081483877194
"FBgn0000459",8.74378930998819,8.69016899094223,8.69958087750628,8.70520804924658,7.33610889086639,7.57236741785531,7.42623960008307,7.29331058445919,7.4125584563038
"FBgn0000463",7.51407536338566,7.58120624974813,7.41717376966551,7.27472381371886,7.86349961021588,7.86612976837857,8.02447894569826,7.81465747495967,8.13957228764117
"FBgn0000464",11.1898528672113,11.1253578141487,11.1532829050701,11.0929891682381,9.97448815961644,10.0263472721043,10.0304455836026,9.94481785718537,10.0305668876516
"FBgn0000472",11.5371971937384,11.4930836867584,11.5222367893261,11.5066760335586,10.3298681290542,10.3302820650895,10.4866140123123,10.3431123388452,10.3788883646579
"FBgn0000473",8.76491296400089,8.78907477277759,8.73415784963956,8.87204241949133,10.7552654950889,10.7904501939541,10.7167087514858,10.7944756804041,10.748405116235
"FBgn0000477",10.2491157347098,10.2338865463901,10.2622633317049,10.2253045027029,10.5450391969658,10.5075784225973,10.5990783433169,10.5453060340085,10.5378940202941
"FBgn0000479",9.60860032231809,9.7017416823961,9.69199975466224,9.6783605360733,8.93502000861268,9.01048451931559,9.11168277325551,8.959258123291,9.03607119686673
"FBgn0000482",8.76230229297871,8.75532350382044,8.8176043391215,8.66489985069584,8.41625258977243,8.35234059808172,8.56666741815473,8.51856232040365,8.5435727368136
"FBgn0000489",8.93045173696153,8.77931569287482,8.96887300257992,8.89281629714752,8.67556175235432,8.69180882932234,8.71402477605064,8.76684137582327,8.67025785100005
"FBgn0000490",8.66844804699896,8.68600816144018,8.72349505526294,8.83386680365713,8.24783080464807,8.02748878456787,8.03579740740483,8.16114464196345,8.22095060460461
"FBgn0000492",7.7161968722557,7.87746913806821,7.80575215561041,7.98552388358655,6.86726199050757,6.97155242367428,6.76159412911945,7.15215310551927,7.03302885993384
"FBgn0000497",9.12012432692412,9.15328036992314,9.15124959361846,8.97236465004457,9.28720258781962,9.26446647512795,9.35684430184243,9.24821168593003,9.23958006129913
"FBgn0000499",9.3093152292846,9.3685786806365,9.30216234706622,9.29541938427438,8.61696212242215,8.71034476720416,8.52727392732822,8.69528438470426,8.58178630091668
"FBgn0000500",5.43390407814656,5.41022945036081,5.64132975858889,5.45133063737662,5.1174940267304,4.7812804468337,5.16053327803419,4.63188350928982,4.43954802713195
"FBgn0000504",3.48133181488768,3.27550392865074,3.09999025020099,3.60480148807127,3.23820035726847,3.39729554423406,3.28350583688408,3.19158968618075,3.3665465547618
"FBgn0000520",8.73792810708373,8.77835322664796,8.63980339623956,8.83762842637655,8.02809817234743,7.94462845519322,7.88500306803356,8.13346835699537,8.08278674331099
"FBgn0000524",8.28862375395802,8.44372360630677,8.32497617518149,8.43455064431362,8.38621154270211,8.46380090782334,8.32842920957007,8.49030928823598,8.37808029867848
"FBgn0000527",7.16096902409777,7.17949514028585,7.14610273676099,7.20000435912323,5.60458657045811,5.77370062897613,6.16229297799988,5.70185115477849,6.21900860024851
"FBgn0000529",2.48730557431802,3.12827871828179,2.92439145308623,2.60317680906327,2.0787681021112,2.2473019361143,2.37842185706524,2.01233475637955,2.53620547057863
"FBgn0000533",9.48033412768316,9.39495906453833,9.46277805715296,9.56397653981756,9.44521926034832,9.2817328696261,9.28460513830419,9.4804167540701,9.57942294369442
"FBgn0000535",8.67376301506647,8.5392422727333,8.75425704030938,8.69084139742074,6.98778317734478,6.87077427928759,7.14964132284339,7.08294223838674,7.40548168939845
"FBgn0000536",10.8226156930055,10.8026502573561,10.7315495150834,10.7916725224446,10.544997552747,10.5665179418464,10.6757570292983,10.5063326737138,10.4787516868624
"FBgn0000541",10.5448951546201,10.533557504114,10.5788189109659,10.5154145651264,10.4595106771401,10.4822728081262,10.6353156719541,10.3757803008701,10.3233773890678
"FBgn0000542",10.493742167981,10.5004157185974,10.5267249068077,10.4824578885589,9.85539789731151,9.741750375695,9.78288620121152,9.84369499447509,10.0100384840445
"FBgn0000543",9.35644812280132,9.33927206426702,9.31699434858658,9.452261366323,8.84069453224912,8.84076974714122,8.67543303258693,8.8380951058767,8.92806436408505
"FBgn0000546",8.71984239356011,8.51671711757659,8.73650546010489,8.74785358995795,8.93694331820578,8.75958493495233,8.87973655677443,8.85860341385089,8.71892855035673
"FBgn0000547",10.8006696216833,10.8683158467432,10.8096253659126,10.7698803711582,10.4793464749379,10.5208585438549,10.4736270024559,10.5016432235402,10.4975568441693
"FBgn0000551",5.63241942209719,5.61462551761116,5.83477911163554,5.70939639877612,6.45610378026547,6.51643679767817,5.94673115024831,6.48058429709715,6.30503322138512
"FBgn0000552",1.77844719099989,1.69048206786537,1.86724259999036,1.70364181339039,1.41436151743723,1.61162346997246,1.41116788078303,1.4398779225991,1.43406139726275
"FBgn0000556",18.108317133666,18.1067007638645,18.1218864278019,18.1220425998352,18.2223590863814,18.2139616544464,18.2157548195045,18.227502870301,18.2227837815804
"FBgn0000557",8.60442745162924,8.70473734357045,8.72272132244136,8.69719259996803,9.38829375522439,9.35426596232318,9.28305708837163,9.28464991161245,9.30462180966306
"FBgn0000559",17.1047589698118,17.0912907723092,17.1056903646706,17.0964084813794,17.0803201742732,17.0684029245648,17.0748352349995,17.0643100959973,17.0675259765654
"FBgn0000560",1.72216720756671,1.9702828706045,1.91904165453536,1.89646612750196,1.90548635436901,1.99360558326235,1.80804482510431,2.04168798005864,2.06370706342252
"FBgn0000562",10.2416603892173,10.2392730378614,10.2887284906513,10.3031405201029,10.807569233372,10.7126979294031,10.7777806114011,10.8275689292931,10.8522655541106
"FBgn0000564",5.4217758691043,5.41520124710666,5.50340317064139,5.34866509356363,4.81524975556449,5.12072777486788,4.58272954193479,5.08916852385192,4.91299747370908
